provinsi,tahun,bulan,stok_beras_ton,stok_padi_ton,harga_beras,jumlah_bencana,jumlah_curah_hujan,durasi_hujan_berturut_turut,max_curah_hujan,jumlah_hari_puasa,jumlah_hari_lebaran,jumlah_hari_nataru,harga_beras_bulan_lalu,stok_beras_bulan_lalu,tanggal,cluster_kmeans,anomaly_isolation_forest
SULAWESI BARAT,2022,5,20150.25753,35351.329,"9,850",7,221.0,3,79.5,2,5,0,"9,950",36270.46355,2022-05-01,0,1
SULAWESI BARAT,2022,6,14105.18027,24745.9303,"9,800",6,164.2,7,29.3,0,0,0,"9,850",20150.25753,2022-06-01,0,1
SULAWESI BARAT,2022,7,10075.12876,17675.6645,"9,800",1,145.2,2,67.5,0,0,0,"9,800",14105.18027,2022-07-01,0,1
SULAWESI BARAT,2022,8,12090.15452,21210.7974,"9,800",3,143.2,1,70.3,0,0,0,"9,800",10075.12876,2022-08-01,0,1
SULAWESI BARAT,2022,9,20150.25753,35351.329,"9,850",1,174.9,3,102.0,0,0,0,"9,800",12090.15452,2022-09-01,0,1
SULAWESI BARAT,2022,10,20150.25753,35351.329,"9,850",9,297.5,7,123.5,0,0,0,"9,850",20150.25753,2022-10-01,0,1
SULAWESI BARAT,2022,11,8060.103012,14140.5316,"9,850",5,236.7,8,90.5,0,0,0,"9,850",20150.25753,2022-11-01,0,1
SULAWESI BARAT,2022,12,8060.103012,14140.5316,"9,950",5,283.0,3,84.0,0,0,1,"9,850",8060.103012,2022-12-01,0,1
SULAWESI BARAT,2023,1,8306.569815,14572.9295,"10,900",12,144.1,5,37.0,0,0,1,"9,950",8060.103012,2023-01-01,0,1
SULAWESI BARAT,2023,2,9967.883778,17487.5154,"10,900",6,141.6,4,37.1,0,0,0,"10,900",8306.569815,2023-02-01,0,1
SULAWESI BARAT,2023,3,24919.70945,43718.7885,"11,750",7,112.5,2,21.9,9,0,0,"10,900",9967.883778,2023-03-01,0,1
SULAWESI BARAT,2023,4,29903.65133,52462.5462,"11,700",5,82.4,4,21.4,21,7,0,"11,750",24919.70945,2023-04-01,0,1
SULAWESI BARAT,2023,5,16613.13963,29145.859,"11,600",9,144.6,4,72.0,0,0,0,"11,700",29903.65133,2023-05-01,0,1
SULAWESI BARAT,2023,6,11629.19774,20402.1013,"11,550",2,137.2,2,86.6,0,0,0,"11,600",16613.13963,2023-06-01,0,1
SULAWESI BARAT,2023,7,8306.569815,14572.9295,"11,550",5,81.7,1,75.6,0,0,0,"11,550",11629.19774,2023-07-01,0,1
SULAWESI BARAT,2023,8,9967.883778,17487.5154,"11,550",2,1.5,1,1.5,0,0,0,"11,550",8306.569815,2023-08-01,0,1
SULAWESI BARAT,2023,9,16613.13963,29145.859,"11,700",8,8.0,1,8.0,0,0,0,"11,550",9967.883778,2023-09-01,0,1
SULAWESI BARAT,2023,10,16613.13963,29145.859,"13,450",1,32.6,4,17.3,0,0,0,"11,700",16613.13963,2023-10-01,0,1
SULAWESI BARAT,2023,11,6645.255852,11658.3436,"13,350",1,42.9,3,14.4,0,0,0,"13,450",16613.13963,2023-11-01,0,1
SULAWESI BARAT,2023,12,6645.255852,11658.3436,"13,150",2,153.1,4,30.8,0,0,2,"13,350",6645.255852,2023-12-01,0,1
SULAWESI BARAT,2024,1,9087.982815,15943.8295,"13,250",1,120.9,6,45.2,0,0,1,"13,150",6645.255852,2024-01-01,0,1
SULAWESI BARAT,2024,2,10905.57938,19132.5954,"14,050",0,78.9,2,27.3,0,0,0,"13,250",9087.982815,2024-02-01,0,1
SULAWESI BARAT,2024,3,27263.94844,47831.4885,"15,150",3,154.7,4,50.4,20,0,0,"14,050",10905.57938,2024-03-01,0,1
SULAWESI BARAT,2024,4,32716.73813,57397.7862,"14,450",1,62.6,4,17.0,9,6,0,"15,150",27263.94844,2024-04-01,0,1
SULAWESI BARAT,2024,5,18175.96563,31887.659,"14,000",2,145.7,2,93.1,0,0,0,"14,450",32716.73813,2024-05-01,0,1
SULAWESI BARAT,2024,6,12723.17594,22321.3613,"13,700",1,225.5,4,77.2,0,0,0,"14,000",18175.96563,2024-06-01,0,1
SULAWESI BARAT,2024,7,9087.982815,15943.8295,"13,900",1,10014.1,2,9999.0,0,0,0,"13,700",12723.17594,2024-07-01,1,-1
SULAWESI BARAT,2024,8,10905.57938,19132.5954,"13,850",2,8.0,1,8.0,0,0,0,"13,900",9087.982815,2024-08-01,0,1
SULAWESI BARAT,2024,9,18175.96563,31887.659,"13,750",0,79.0,4,18.1,0,0,0,"13,850",10905.57938,2024-09-01,0,1
SULAWESI BARAT,2024,10,18175.96563,31887.659,"13,350",3,164.2,3,41.9,0,0,0,"13,750",18175.96563,2024-10-01,0,1
SULAWESI BARAT,2024,11,7270.386252,12755.0636,"13,250",3,130.2,2,31.3,0,0,0,"13,350",18175.96563,2024-11-01,0,1
SULAWESI BARAT,2024,12,7270.386252,12755.0636,"13,200",5,20379.6,9,9999.0,0,0,2,"13,250",7270.386252,2024-12-01,1,-1
SULAWESI BARAT,2025,1,14385.18977,24579.91,"13,250",4,136.3,5,39.7,0,0,1,"13,200",7270.386252,2025-01-01,0,1
SULAWESI BARAT,2025,2,11899.5382,20314.28,"13,400",2,10244.9,3,9999.0,0,0,0,"13,250",14385.18977,2025-02-01,1,-1
SULAWESI BARAT,2025,3,31524.30716,54439.65,"13,500",2,10155.6,4,9999.0,30,2,0,"13,400",11899.5382,2025-03-01,1,-1
SULAWESI BARAT,2025,4,32935.59212,55684.55,"13,500",0,61.2,3,14.5,0,5,0,"13,500",31524.30716,2025-04-01,0,1
SULAWESI BARAT,2025,5,16168.18254,27593.73,"13,450",2,176.6,2,57.3,0,0,0,"13,500",32935.59212,2025-05-01,0,1
SULAWESI BARAT,2025,6,12699.80207,21640.97,"13,800",0,55.0,3,13.6,0,0,0,"13,450",16168.18254,2025-06-01,0,1
SULAWESI SELATAN,2021,2,174099.7933,305438.2338,"10,000",17,235.3,5,33.1,0,0,0,"10,000",145083.1611,2021-02-01,0,1
SULAWESI SELATAN,2021,3,435249.4832,763595.5845,"10,050",19,502.8,11,61.0,0,0,0,"10,000",174099.7933,2021-03-01,2,1
SULAWESI SELATAN,2021,4,522299.3798,916314.7014,"10,050",17,262.3,5,55.5,18,0,0,"10,050",435249.4832,2021-04-01,2,1
SULAWESI SELATAN,2021,5,290166.3221,509063.723,"9,850",17,247.2,3,54.9,12,3,0,"10,050",522299.3798,2021-05-01,0,1
SULAWESI SELATAN,2021,6,203116.4255,356344.6061,"9,900",11,73.3,4,17.0,0,0,0,"9,850",290166.3221,2021-06-01,0,1
SULAWESI SELATAN,2021,7,145083.1611,254531.8615,"9,850",14,154.0,5,37.3,0,0,0,"9,900",203116.4255,2021-07-01,0,1
SULAWESI SELATAN,2021,8,174099.7933,305438.2338,"9,850",19,190.1,5,28.4,0,0,0,"9,850",145083.1611,2021-08-01,0,1
SULAWESI SELATAN,2021,9,290166.3221,509063.723,"9,850",10,220.5,5,41.4,0,0,0,"9,850",174099.7933,2021-09-01,0,1
SULAWESI SELATAN,2021,10,290166.3221,509063.723,"9,800",26,202.8,2,53.5,0,0,0,"9,850",290166.3221,2021-10-01,2,1
SULAWESI SELATAN,2021,11,116066.5288,203625.4892,"9,800",22,629.3,16,102.7,0,0,0,"9,800",290166.3221,2021-11-01,0,1
SULAWESI SELATAN,2021,12,116066.5288,203625.4892,"9,800",12,108.9,4,35.5,0,0,1,"9,800",116066.5288,2021-12-01,0,1
SULAWESI SELATAN,2022,1,152764.827,268008.4685,"9,900",2,206.0,5,35.5,0,0,1,"9,800",116066.5288,2022-01-01,0,1
SULAWESI SELATAN,2022,2,183317.7925,321610.1622,"9,950",19,254.6,8,58.8,0,0,0,"9,900",152764.827,2022-02-01,0,1
SULAWESI SELATAN,2022,3,458294.4811,804025.4055,"10,000",12,273.3,14,66.5,0,0,0,"9,950",183317.7925,2022-03-01,2,1
SULAWESI SELATAN,2022,4,549953.3774,964830.4866,"9,900",14,394.5,8,64.3,28,1,0,"10,000",458294.4811,2022-04-01,2,1
SULAWESI SELATAN,2022,5,305529.6541,536016.937,"9,950",3,281.1,5,49.9,2,5,0,"9,900",549953.3774,2022-05-01,0,1
SULAWESI SELATAN,2022,6,213870.7579,375211.8559,"9,950",16,158.5,5,34.6,0,0,0,"9,950",305529.6541,2022-06-01,0,1
SULAWESI SELATAN,2022,7,152764.827,268008.4685,"9,950",10,165.2,4,34.7,0,0,0,"9,950",213870.7579,2022-07-01,0,1
SULAWESI SELATAN,2022,8,183317.7925,321610.1622,"10,050",7,248.4,7,63.9,0,0,0,"9,950",152764.827,2022-08-01,0,1
SULAWESI SELATAN,2022,9,305529.6541,536016.937,"10,050",9,103.8,3,36.8,0,0,0,"10,050",183317.7925,2022-09-01,0,1
SULAWESI SELATAN,2022,10,305529.6541,536016.937,"10,100",16,230.6,12,46.4,0,0,0,"10,050",305529.6541,2022-10-01,0,1
SULAWESI SELATAN,2022,11,122211.8616,214406.7748,"10,150",8,343.2,10,70.0,0,0,0,"10,100",305529.6541,2022-11-01,0,1
SULAWESI SELATAN,2022,12,122211.8616,214406.7748,"10,350",30,352.4,10,57.4,0,0,1,"10,150",122211.8616,2022-12-01,0,1
SULAWESI SELATAN,2023,1,138977.0041,243819.3055,"10,750",39,148.6,6,47.8,0,0,1,"10,350",122211.8616,2023-01-01,0,1
SULAWESI SELATAN,2023,2,166772.405,292583.1666,"10,800",50,121.8,6,30.1,0,0,0,"10,750",138977.0041,2023-02-01,2,1
SULAWESI SELATAN,2023,3,416931.0124,731457.9165,"11,750",22,414.8,8,74.9,9,0,0,"10,800",166772.405,2023-03-01,2,1
SULAWESI SELATAN,2023,4,500317.2149,877749.4998,"11,800",25,364.9,5,61.9,21,7,0,"11,750",416931.0124,2023-04-01,2,1
SULAWESI SELATAN,2023,5,277954.0083,487638.611,"11,800",19,213.3,6,66.1,0,0,0,"11,800",500317.2149,2023-05-01,0,1
SULAWESI SELATAN,2023,6,194567.8058,341347.0277,"11,650",12,154.3,2,67.0,0,0,0,"11,800",277954.0083,2023-06-01,0,1
SULAWESI SELATAN,2023,7,138977.0041,243819.3055,"11,750",16,75.9,3,17.8,0,0,0,"11,650",194567.8058,2023-07-01,0,1
SULAWESI SELATAN,2023,8,166772.405,292583.1666,"11,850",12,41.3,3,31.3,0,0,0,"11,750",138977.0041,2023-08-01,0,1
SULAWESI SELATAN,2023,9,277954.0083,487638.611,"11,900",49,18.4,2,10.0,0,0,0,"11,850",166772.405,2023-09-01,2,1
SULAWESI SELATAN,2023,10,277954.0083,487638.611,"12,450",16,36.9,2,10.5,0,0,0,"11,900",277954.0083,2023-10-01,0,1
SULAWESI SELATAN,2023,11,111181.6033,195055.4444,"12,850",4,137.7,4,44.0,0,0,0,"12,450",277954.0083,2023-11-01,0,1
SULAWESI SELATAN,2023,12,111181.6033,195055.4444,"12,900",5,307.3,9,58.0,0,0,2,"12,850",111181.6033,2023-12-01,0,1
SULAWESI SELATAN,2024,1,137325.2376,240921.4695,"13,000",12,428.8,10,94.2,0,0,1,"12,900",111181.6033,2024-01-01,0,1
SULAWESI SELATAN,2024,2,164790.2851,289105.7634,"13,050",14,438.9,6,77.7,0,0,0,"13,000",137325.2376,2024-02-01,0,1
SULAWESI SELATAN,2024,3,411975.7128,722764.4085,"14,050",14,326.1,10,118.7,20,0,0,"13,050",164790.2851,2024-03-01,2,1
SULAWESI SELATAN,2024,4,494370.8554,867317.2902,"14,050",29,641.0,23,91.2,9,6,0,"14,050",411975.7128,2024-04-01,2,-1
SULAWESI SELATAN,2024,5,274650.4752,481842.939,"13,750",17,250.8,4,68.7,0,0,0,"14,050",494370.8554,2024-05-01,0,1
SULAWESI SELATAN,2024,6,192255.3327,337290.0573,"13,750",11,114.1,3,59.5,0,0,0,"13,750",274650.4752,2024-06-01,0,1
SULAWESI SELATAN,2024,7,137325.2376,240921.4695,"13,800",9,158.0,4,68.4,0,0,0,"13,750",192255.3327,2024-07-01,0,1
SULAWESI SELATAN,2024,8,164790.2851,289105.7634,"13,650",7,71.8,2,18.5,0,0,0,"13,800",137325.2376,2024-08-01,0,1
SULAWESI SELATAN,2024,9,274650.4752,481842.939,"13,700",13,63.8,2,25.2,0,0,0,"13,650",164790.2851,2024-09-01,0,1
SULAWESI SELATAN,2024,10,274650.4752,481842.939,"13,700",9,85.4,4,25.7,0,0,0,"13,700",274650.4752,2024-10-01,0,1
SULAWESI SELATAN,2024,11,109860.1901,192737.1756,"13,700",13,295.2,10,70.7,0,0,0,"13,700",274650.4752,2024-11-01,0,1
SULAWESI SELATAN,2024,12,109860.1901,192737.1756,"13,400",28,183.1,5,44.7,0,0,2,"13,700",109860.1901,2024-12-01,0,1
SULAWESI SELATAN,2025,1,36869.47316,60216.52,"13,400",14,273.9,15,53.9,0,0,1,"13,400",109860.1901,2025-01-01,0,1
SULAWESI SELATAN,2025,2,37074.68558,64021.51,"13,500",35,224.1,5,91.0,0,0,0,"13,400",36869.47316,2025-02-01,0,1
SULAWESI SELATAN,2025,3,395320.3642,645288.26,"13,550",11,241.4,15,50.0,30,2,0,"13,500",37074.68558,2025-03-01,2,1
SULAWESI SELATAN,2025,4,682605.8879,1163517.98,"13,550",11,378.2,5,87.9,0,5,0,"13,550",395320.3642,2025-04-01,2,1
SULAWESI SELATAN,2025,5,286649.6832,485494.35,"13,550",8,262.8,11,34.6,0,0,0,"13,550",682605.8879,2025-05-01,0,1
SULAWESI SELATAN,2025,6,80464.76758,132321.66,"13,600",7,262.4,3,49.1,0,0,0,"13,550",286649.6832,2025-06-01,0,1
SULAWESI TENGAH,2021,2,29651.83673,52020.7662,"11,200",19,159.1,5,40.3,0,0,0,"11,200",24709.86394,2021-02-01,0,1
SULAWESI TENGAH,2021,3,74129.59184,130051.9155,"11,200",14,161.1,4,33.8,0,0,0,"11,200",29651.83673,2021-03-01,0,1
SULAWESI TENGAH,2021,4,88955.5102,156062.2986,"11,200",5,70.3,4,17.3,18,0,0,"11,200",74129.59184,2021-04-01,0,1
SULAWESI TENGAH,2021,5,49419.72789,86701.277,"11,200",9,213.8,9,82.7,12,3,0,"11,200",88955.5102,2021-05-01,0,1
SULAWESI TENGAH,2021,6,34593.80952,60690.8939,"10,800",9,135.7,6,68.3,0,0,0,"11,200",49419.72789,2021-06-01,0,1
SULAWESI TENGAH,2021,7,24709.86394,43350.6385,"10,800",21,367.0,10,144.6,0,0,0,"10,800",34593.80952,2021-07-01,0,1
SULAWESI TENGAH,2021,8,29651.83673,52020.7662,"10,750",17,341.4,12,67.9,0,0,0,"10,800",24709.86394,2021-08-01,0,1
SULAWESI TENGAH,2021,9,49419.72789,86701.277,"10,600",16,392.2,10,92.9,0,0,0,"10,750",29651.83673,2021-09-01,0,1
SULAWESI TENGAH,2021,10,49419.72789,86701.277,"10,600",14,334.0,6,106.8,0,0,0,"10,600",49419.72789,2021-10-01,0,1
SULAWESI TENGAH,2021,11,19767.89116,34680.5108,"10,600",18,395.9,8,105.7,0,0,0,"10,600",49419.72789,2021-11-01,0,1
SULAWESI TENGAH,2021,12,19767.89116,34680.5108,"10,600",28,201.3,2,56.3,0,0,1,"10,600",19767.89116,2021-12-01,0,1
SULAWESI TENGAH,2022,1,21215.64795,37220.435,"10,600",4,206.6,5,123.4,0,0,1,"10,600",19767.89116,2022-01-01,0,1
SULAWESI TENGAH,2022,2,25458.77754,44664.522,"10,600",0,358.3,7,156.0,0,0,0,"10,600",21215.64795,2022-02-01,0,1
SULAWESI TENGAH,2022,3,63646.94385,111661.305,"10,600",14,365.1,6,202.3,0,0,0,"10,600",25458.77754,2022-03-01,0,1
SULAWESI TENGAH,2022,4,76376.33262,133993.566,"10,600",3,153.6,2,46.2,28,1,0,"10,600",63646.94385,2022-04-01,0,1
SULAWESI TENGAH,2022,5,42431.2959,74440.87,"10,500",19,143.2,4,89.5,2,5,0,"10,600",76376.33262,2022-05-01,0,1
SULAWESI TENGAH,2022,6,29701.90713,52108.609,"10,500",6,228.3,7,45.5,0,0,0,"10,500",42431.2959,2022-06-01,0,1
SULAWESI TENGAH,2022,7,21215.64795,37220.435,"10,500",22,170.3,3,47.9,0,0,0,"10,500",29701.90713,2022-07-01,0,1
SULAWESI TENGAH,2022,8,25458.77754,44664.522,"10,550",6,223.2,9,116.0,0,0,0,"10,500",21215.64795,2022-08-01,0,1
SULAWESI TENGAH,2022,9,42431.2959,74440.87,"10,650",13,375.6,5,127.1,0,0,0,"10,550",25458.77754,2022-09-01,0,1
SULAWESI TENGAH,2022,10,42431.2959,74440.87,"10,600",12,334.5,11,131.5,0,0,0,"10,650",42431.2959,2022-10-01,0,1
SULAWESI TENGAH,2022,11,16972.51836,29776.348,"10,950",3,112.4,4,36.0,0,0,0,"10,600",42431.2959,2022-11-01,0,1
SULAWESI TENGAH,2022,12,16972.51836,29776.348,"10,950",2,258.4,4,62.0,0,0,1,"10,950",16972.51836,2022-12-01,0,1
SULAWESI TENGAH,2023,1,23408.97119,41068.3705,"11,500",17,324.2,5,87.2,0,0,1,"10,950",16972.51836,2023-01-01,0,1
SULAWESI TENGAH,2023,2,28090.76542,49282.0446,"11,850",11,324.0,5,87.7,0,0,0,"11,500",23408.97119,2023-02-01,0,1
SULAWESI TENGAH,2023,3,70226.91355,123205.1115,"13,300",14,377.4,7,103.2,9,0,0,"11,850",28090.76542,2023-03-01,0,1
SULAWESI TENGAH,2023,4,84272.29627,147846.1338,"13,450",11,267.7,3,102.1,21,7,0,"13,300",70226.91355,2023-04-01,0,1
SULAWESI TENGAH,2023,5,46817.94237,82136.741,"13,050",10,213.7,3,45.4,0,0,0,"13,450",84272.29627,2023-05-01,0,1
SULAWESI TENGAH,2023,6,32772.55966,57495.7187,"12,750",2,331.1,4,76.8,0,0,0,"13,050",46817.94237,2023-06-01,0,1
SULAWESI TENGAH,2023,7,23408.97119,41068.3705,"12,900",10,187.6,2,53.6,0,0,0,"12,750",32772.55966,2023-07-01,0,1
SULAWESI TENGAH,2023,8,28090.76542,49282.0446,"12,900",8,153.8,4,37.7,0,0,0,"12,900",23408.97119,2023-08-01,0,1
SULAWESI TENGAH,2023,9,46817.94237,82136.741,"12,850",15,186.5,7,72.8,0,0,0,"12,900",28090.76542,2023-09-01,0,1
SULAWESI TENGAH,2023,10,46817.94237,82136.741,"13,500",3,83.3,4,17.2,0,0,0,"12,850",46817.94237,2023-10-01,0,1
SULAWESI TENGAH,2023,11,18727.17695,32854.6964,"13,900",3,162.3,5,38.8,0,0,0,"13,500",46817.94237,2023-11-01,0,1
SULAWESI TENGAH,2023,12,18727.17695,32854.6964,"13,850",3,147.8,4,29.3,0,0,2,"13,900",18727.17695,2023-12-01,0,1
SULAWESI TENGAH,2024,1,21715.18712,38096.8195,"13,850",7,271.6,7,112.8,0,0,1,"13,850",18727.17695,2024-01-01,0,1
SULAWESI TENGAH,2024,2,26058.22454,45716.1834,"14,400",2,109.8,4,27.5,0,0,0,"13,850",21715.18712,2024-02-01,0,1
SULAWESI TENGAH,2024,3,65145.56134,114290.4585,"15,650",3,145.7,5,43.2,20,0,0,"14,400",26058.22454,2024-03-01,0,1
SULAWESI TENGAH,2024,4,78174.67361,137148.5502,"16,750",10,150.3,4,61.2,9,6,0,"15,650",65145.56134,2024-04-01,0,1
SULAWESI TENGAH,2024,5,43430.37423,76193.639,"14,850",21,158.9,5,28.2,0,0,0,"16,750",78174.67361,2024-05-01,0,1
SULAWESI TENGAH,2024,6,30401.26196,53335.5473,"14,550",18,413.3,11,108.0,0,0,0,"14,850",43430.37423,2024-06-01,0,1
SULAWESI TENGAH,2024,7,21715.18712,38096.8195,"14,750",11,328.1,4,100.4,0,0,0,"14,550",30401.26196,2024-07-01,0,1
SULAWESI TENGAH,2024,8,26058.22454,45716.1834,"15,000",5,359.5,17,88.3,0,0,0,"14,750",21715.18712,2024-08-01,0,1
SULAWESI TENGAH,2024,9,43430.37423,76193.639,"14,800",5,10137.4,3,9999.0,0,0,0,"15,000",26058.22454,2024-09-01,1,-1
SULAWESI TENGAH,2024,10,43430.37423,76193.639,"14,750",3,174.5,5,63.0,0,0,0,"14,800",43430.37423,2024-10-01,0,1
SULAWESI TENGAH,2024,11,17372.14969,30477.4556,"14,750",3,147.4,7,29.5,0,0,0,"14,750",43430.37423,2024-11-01,0,1
SULAWESI TENGAH,2024,12,17372.14969,30477.4556,"14,750",6,343.2,6,112.1,0,0,2,"14,750",17372.14969,2024-12-01,0,1
SULAWESI TENGAH,2025,1,27977.95008,46408.42,"14,800",17,594.6,9,191.6,0,0,1,"14,750",17372.14969,2025-01-01,0,1
SULAWESI TENGAH,2025,2,47315.47125,77654.92,"14,600",14,195.7,4,82.3,0,0,0,"14,800",27977.95008,2025-02-01,0,1
SULAWESI TENGAH,2025,3,33003.10951,54388.72,"14,600",24,511.5,3,119.6,30,2,0,"14,600",47315.47125,2025-03-01,0,1
SULAWESI TENGAH,2025,4,54529.15564,90869.43,"14,550",6,241.3,5,67.8,0,5,0,"14,600",33003.10951,2025-04-01,0,1
SULAWESI TENGAH,2025,5,57902.13166,96595.48,"14,450",7,353.0,4,193.2,0,0,0,"14,550",54529.15564,2025-05-01,0,1
SULAWESI TENGAH,2025,6,57082.31051,93877.15,"14,650",7,217.1,4,97.8,0,0,0,"14,450",57902.13166,2025-06-01,0,1
SULAWESI TENGGARA,2021,2,18126.99454,31801.7448,"10,850",2,123.5,4,40.8,0,0,0,"10,800",15105.82878,2021-02-01,0,1
SULAWESI TENGGARA,2021,3,45317.48634,79504.362,"10,850",8,262.8,4,50.5,0,0,0,"10,850",18126.99454,2021-03-01,0,1
SULAWESI TENGGARA,2021,4,54380.98361,95405.2344,"11,000",3,105.5,3,43.5,18,0,0,"10,850",45317.48634,2021-04-01,0,1
SULAWESI TENGGARA,2021,5,30211.65756,53002.908,"11,050",1,156.1,3,35.5,12,3,0,"11,000",54380.98361,2021-05-01,0,1
SULAWESI TENGGARA,2021,6,21148.16029,37102.0356,"11,000",13,136.2,5,31.0,0,0,0,"11,050",30211.65756,2021-06-01,0,1
SULAWESI TENGGARA,2021,7,15105.82878,26501.454,"10,950",9,160.6,7,25.6,0,0,0,"11,000",21148.16029,2021-07-01,0,1
SULAWESI TENGGARA,2021,8,18126.99454,31801.7448,"10,950",14,241.2,5,33.5,0,0,0,"10,950",15105.82878,2021-08-01,0,1
SULAWESI TENGGARA,2021,9,30211.65756,53002.908,"10,900",6,162.2,5,48.6,0,0,0,"10,950",18126.99454,2021-09-01,0,1
SULAWESI TENGGARA,2021,10,30211.65756,53002.908,"10,850",2,222.9,3,49.1,0,0,0,"10,900",30211.65756,2021-10-01,0,1
SULAWESI TENGGARA,2021,11,12084.66302,21201.1632,"10,850",5,295.4,7,65.5,0,0,0,"10,850",30211.65756,2021-11-01,0,1
SULAWESI TENGGARA,2021,12,12084.66302,21201.1632,"10,850",5,210.2,4,97.6,0,0,1,"10,850",12084.66302,2021-12-01,0,1
SULAWESI TENGGARA,2022,1,13650.30386,23947.9015,"10,950",1,101.5,3,29.7,0,0,1,"10,850",12084.66302,2022-01-01,0,1
SULAWESI TENGGARA,2022,2,16380.36463,28737.4818,"11,000",3,299.3,7,150.5,0,0,0,"10,950",13650.30386,2022-02-01,0,1
SULAWESI TENGGARA,2022,3,40950.91157,71843.7045,"11,000",3,315.2,8,103.6,0,0,0,"11,000",16380.36463,2022-03-01,0,1
SULAWESI TENGGARA,2022,4,49141.09388,86212.4454,"11,050",2,306.9,5,60.8,28,1,0,"11,000",40950.91157,2022-04-01,0,1
SULAWESI TENGGARA,2022,5,27300.60771,47895.803,"11,000",1,215.1,5,43.1,2,5,0,"11,050",49141.09388,2022-05-01,0,1
SULAWESI TENGGARA,2022,6,19110.4254,33527.0621,"11,000",6,201.7,6,57.7,0,0,0,"11,000",27300.60771,2022-06-01,0,1
SULAWESI TENGGARA,2022,7,13650.30386,23947.9015,"11,000",0,128.0,4,50.4,0,0,0,"11,000",19110.4254,2022-07-01,0,1
SULAWESI TENGGARA,2022,8,16380.36463,28737.4818,"11,000",3,254.6,3,114.9,0,0,0,"11,000",13650.30386,2022-08-01,0,1
SULAWESI TENGGARA,2022,9,27300.60771,47895.803,"11,000",2,237.0,4,64.9,0,0,0,"11,000",16380.36463,2022-09-01,0,1
SULAWESI TENGGARA,2022,10,27300.60771,47895.803,"11,050",0,291.8,10,66.8,0,0,0,"11,000",27300.60771,2022-10-01,0,1
SULAWESI TENGGARA,2022,11,10920.24308,19158.3212,"11,100",0,145.5,6,35.8,0,0,0,"11,050",27300.60771,2022-11-01,0,1
SULAWESI TENGGARA,2022,12,10920.24308,19158.3212,"11,250",5,152.2,4,36.3,0,0,1,"11,100",10920.24308,2022-12-01,0,1
SULAWESI TENGGARA,2023,1,13663.10663,23970.3625,"11,700",2,96.9,2,20.7,0,0,1,"11,250",10920.24308,2023-01-01,0,1
SULAWESI TENGGARA,2023,2,16395.72795,28764.435,"11,750",0,92.3,1,51.3,0,0,0,"11,700",13663.10663,2023-02-01,0,1
SULAWESI TENGGARA,2023,3,40989.31987,71911.0875,"11,950",2,301.9,4,62.0,9,0,0,"11,750",16395.72795,2023-03-01,0,1
SULAWESI TENGGARA,2023,4,49187.18385,86293.305,"13,000",3,150.1,4,49.3,21,7,0,"11,950",40989.31987,2023-04-01,0,1
SULAWESI TENGGARA,2023,5,27326.21325,47940.725,"12,950",0,131.5,5,26.4,0,0,0,"13,000",49187.18385,2023-05-01,0,1
SULAWESI TENGGARA,2023,6,19128.34927,33558.5075,"13,000",0,261.8,4,50.6,0,0,0,"12,950",27326.21325,2023-06-01,0,1
SULAWESI TENGGARA,2023,7,13663.10663,23970.3625,"12,950",2,229.2,4,112.3,0,0,0,"13,000",19128.34927,2023-07-01,0,1
SULAWESI TENGGARA,2023,8,16395.72795,28764.435,"12,850",0,7.6,1,2.0,0,0,0,"12,950",13663.10663,2023-08-01,0,1
SULAWESI TENGGARA,2023,9,27326.21325,47940.725,"12,900",1,50.6,2,47.7,0,0,0,"12,850",16395.72795,2023-09-01,0,1
SULAWESI TENGGARA,2023,10,27326.21325,47940.725,"13,650",2,65.9,2,30.6,0,0,0,"12,900",27326.21325,2023-10-01,0,1
SULAWESI TENGGARA,2023,11,10930.4853,19176.29,"14,100",0,154.1,4,49.9,0,0,0,"13,650",27326.21325,2023-11-01,0,1
SULAWESI TENGGARA,2023,12,10930.4853,19176.29,"14,000",0,180.5,3,95.6,0,0,2,"14,100",10930.4853,2023-12-01,0,1
SULAWESI TENGGARA,2024,1,15841.32828,27791.804,"14,100",3,195.1,8,50.5,0,0,1,"14,000",10930.4853,2024-01-01,0,1
SULAWESI TENGGARA,2024,2,19009.59394,33350.1648,"14,200",3,181.1,5,40.8,0,0,0,"14,100",15841.32828,2024-02-01,0,1
SULAWESI TENGGARA,2024,3,47523.98484,83375.412,"16,100",4,304.1,3,66.7,20,0,0,"14,200",19009.59394,2024-03-01,0,1
SULAWESI TENGGARA,2024,4,57028.78181,100050.4944,"16,000",0,406.8,6,69.5,9,6,0,"16,100",47523.98484,2024-04-01,0,1
SULAWESI TENGGARA,2024,5,31682.65656,55583.608,"15,300",3,180.1,7,42.9,0,0,0,"16,000",57028.78181,2024-05-01,0,1
SULAWESI TENGGARA,2024,6,22177.85959,38908.5256,"15,100",1,243.0,3,97.1,0,0,0,"15,300",31682.65656,2024-06-01,0,1
SULAWESI TENGGARA,2024,7,15841.32828,27791.804,"15,050",6,242.9,4,55.7,0,0,0,"15,100",22177.85959,2024-07-01,0,1
SULAWESI TENGGARA,2024,8,19009.59394,33350.1648,"15,150",0,52.6,3,14.2,0,0,0,"15,050",15841.32828,2024-08-01,0,1
